   id   |       curvestart       |        curveend        |         month          |    data     | control_area | state |  load_zone   | capacity_zone | utility | strip |   cost_group    |        cost_component        |      sub_cost_component      
 395883 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.06000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | WCMASS
 395884 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.15000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | MAINE
 395885 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 | -0.11000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | MAINE
 395886 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  1.57000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | WCMASS
 395887 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.15000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | VERMONT
 395888 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | CONNECTICUT
 395889 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | WCMASS
 395890 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 | -0.14000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | RHODEISLAND
 395891 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.06000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | Second Contingency           | NEMASSBOST
 395892 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.08000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Real-Time Reserves           | Real-Time Reserves
 395893 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.15000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | WCMASS
 395894 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  6.54000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | RHODEISLAND
 395895 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  1.50000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | SEMASS
 395896 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.06000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | NCPC            | Second Contingency           | MAINE
 395897 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  6.54000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEMASSBOST
 395898 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.17000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | DA Economic                  | DA Economic
 395899 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEWHAMPSHIRE
 395900 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.35000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 3                  | ISO Sched 3
 395901 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 | -0.10000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | WCMASS
 395902 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  5.69000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | CONNECTICUT
 395903 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Demand Response Program Cost | Demand Response Program Cost
 395904 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 | -0.11000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEWHAMPSHIRE
 395905 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.23000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | NEPOOL Exp                   | NEPOOL Exp
 395906 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.15000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | SEMASS
 395907 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | VERMONT
 395908 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 | -0.13000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | CONNECTICUT
 395909 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  1.50000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEMASSBOST
 395910 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 | -0.16000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Marginal Loss Rev Fund       | Marginal Loss Rev Fund
 395911 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 | -0.20000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | SEMASS
 395912 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  5.39000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY        | CAPACITY                     | MAINE
 395913 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.06000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | Second Contingency           | VERMONT
 395914 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.02000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Inadvertent Energy           | Inadvertent Energy
 395915 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.15000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEWHAMPSHIRE
 395916 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.06000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | SEMASS
 395917 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  1.44000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | MAINE
 395918 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | SEMASS
 395919 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.06000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | Second Contingency           | NEWHAMPSHIRE
 395920 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  1.50000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | RHODEISLAND
 395921 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.39000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | RT Economic NCPC             | RT Economic NCPC
 395922 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2021-04-01 00:00:00+00 |  0.15000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEMASSBOST
 395923 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  5.85000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | RHODEISLAND
 395924 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 | -0.04000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Demand Response Program Cost | Demand Response Program Cost
 395925 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.15000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | MAINE
 395926 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.07000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | Second Contingency           | RHODEISLAND
 395927 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.15000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEMASSBOST
 395928 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  6.41000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | Second Contingency           | NEWHAMPSHIRE
 395929 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  1.47000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEMASSBOST
 395930 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  1.43000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | WCMASS
 395931 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.57000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | RT Economic NCPC             | RT Economic NCPC
 395932 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  5.07000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | WCMASS
 395933 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 | -0.23000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | SEMASS
 395934 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 | -0.11000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | VERMONT
 395935 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.32000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 2                  | ISO Sched 2
 395936 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.15000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | SEMASS
 395937 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.15000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | RHODEISLAND
 395938 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.07000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | Second Contingency           | CONNECTICUT
 395939 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 | -0.26000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEMASSBOST
 395940 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.23000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | NEPOOL Exp                   | NEPOOL Exp
 395941 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.15000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | WCMASS
 395942 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.07000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | Second Contingency           | VERMONT
 395943 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.10000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Real-Time Reserves           | Real-Time Reserves
 395944 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | RHODEISLAND
 395945 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  1.45000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | MAINE
 395946 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  1.43000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | CONNECTICUT
 395947 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  1.47000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | SEMASS
 395948 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | SEMASS
 395949 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.07000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | SEMASS
 395950 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  4.61000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY        | CAPACITY                     | MAINE
 395951 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | CONNECTICUT
 395952 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  5.85000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEMASSBOST
 395953 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.07000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | Second Contingency           | NEMASSBOST
 395954 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 | -0.17000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | WCMASS
 395955 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.24000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Regulation                   | Regulation
 395956 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.07000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | NCPC            | Second Contingency           | MAINE
 395957 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 | -0.21000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | CONNECTICUT
 395958 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 | -0.21000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | MAINE
 395959 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  1.45000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEWHAMPSHIRE
 395960 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | WCMASS
 395961 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  4.61000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEWHAMPSHIRE
 395962 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.07000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | WCMASS
 395963 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.06000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | DA Economic                  | DA Economic
 395964 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.01000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | GIS                          | GIS
 395965 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 | -0.30000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Marginal Loss Rev Fund       | Marginal Loss Rev Fund
 395966 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 | -0.23000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | RHODEISLAND
 395967 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2022-04-01 00:00:00+00 |  0.15000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | VERMONT
